income_group,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,difference,indicator
0,23595599.0,0.2911467243882676,0.3601371632845361,0.3331380407239006,0.7802955665024631,0.5785698439695333,0.168372361954322,0.1235587127878574,0.0,0.4991897592552187,0.5373655913978495,0.5063713154562504,0.145830979161097,0.8673379332477537,0.1326620667522464,0.629866723569212,0.5459036640592836,0.5656666666666667,0.4261882998171846,0.266156462585034,0.0,1
0,23947997.0,0.298242365130052,0.3699911601565915,0.3422532933163201,0.9773399014778326,0.6998447090142719,0.1839966592785326,0.1202308192804497,0.0,0.5068703178412977,0.6561827956989247,0.5972847777653113,0.1553891481157894,0.8586428915275995,0.1413571084724005,0.6258924364069598,0.6677645121449155,0.5436666666666667,0.5669561243144424,0.5569727891156463,0.0,1
0,24329963.0,0.3068033664988192,0.3765812148470513,0.348349298204626,1.0,0.7714264586260443,0.214525713918602,0.1504378526553817,0.0,0.5029136664484691,0.7744623655913977,0.647550048886823,0.1781986654944037,0.837893132220796,0.1621068677792041,0.6114889795773207,0.7591601482091396,0.5083333333333333,0.468235831809872,0.681122448979592,0.0,1
0,24731044.0,0.3145830954495485,0.3777313659015183,0.3494132235860756,1.0,0.7814833986541447,0.2014198066236227,0.115196313717961,0.0,0.5105709506145902,0.9258064516129032,0.6540896632419178,0.1668324922622378,0.8482329107830553,0.1517670892169448,0.6155521769669164,0.8200905722519556,0.5076666666666667,0.3868829981718464,0.2950680272108844,0.0,1
0,25119700.0,0.3240040453923977,0.383419950846585,0.3546753410132452,1.0,0.9619167344524144,0.2543573929523626,0.1477072733672522,0.0,0.495116735762601,1.0,0.7938578916155092,0.2077441012482395,0.8110157252888319,0.1889842747111682,0.5891814035368487,1.0,0.6296666666666667,0.5861517367458866,0.8460884353741498,0.0,1
0,25482714.0,0.3306846194908605,0.3885023751007839,0.3593767410096508,1.0,1.0,0.2840127204394333,0.1196335050611713,0.0,0.4892981307731472,1.0,0.938883457019667,0.2291094200881402,0.7915797496790759,0.2084202503209242,0.5728930498875285,1.0,0.6976666666666667,0.555073126142596,0.5977891156462585,0.0,1
0,25743787.0,0.3241946855127876,0.3873366814644997,0.3582984382581816,1.0,1.0,0.3303716552632424,0.1230467291713331,0.0,0.4665590224743619,1.0,1.0,0.2672649249926274,0.7568697849807446,0.2431302150192554,0.5481937887315177,1.0,0.577,0.5221663619744059,0.6760204081632654,0.0,1
0,25956417.0,0.3421870663192075,0.3909114752824378,0.3616052333626872,1.0,1.0,0.3971346888953133,0.136016980789948,0.0,0.4416786675394575,1.0,1.0,0.3185064120761456,0.7102555359435173,0.2897444640564827,0.5158215749557671,1.0,0.5803333333333334,0.5441042047531992,0.7423469387755102,0.0,1
0,26200987.0,0.355461406944304,0.3994132675364036,0.3694696547634025,1.0,1.0,0.4494041309305836,0.1421607841882393,0.0,0.4307396901592843,1.0,1.0,0.3532112746705767,0.6786846116816432,0.3213153883183569,0.490882256185929,1.0,0.511,0.4856032906764168,0.6232993197278912,0.0,1
0,26451126.0,0.355461406944304,0.3997085765909289,0.3697428247937747,1.0,1.0,0.4886190613857569,0.1286785489531001,0.0,0.4134235217106699,1.0,1.0,0.3837599323100839,0.6508945763799744,0.3491054236200257,0.4720688520800548,1.0,0.507,0.4307586837294332,0.5467687074829932,0.0,1
0,26713206.0,0.355461406944304,0.412966398880934,0.3820067214204842,1.0,1.0,0.507738267321962,0.109649824538948,0.0,0.424618517710379,1.0,1.0,0.3867034514691413,0.6482168645699615,0.3517831354300385,0.4695171285552977,1.0,0.4523333333333333,0.3996800731261426,0.4651360544217687,0.0,1
0,26974024.0,0.355461406944304,0.4202714123349814,0.3887640853296911,1.0,1.0,0.5683338151681603,0.1042739965654432,0.0,0.4081169539602881,1.0,1.0,0.4257409096797132,0.6127045892169448,0.3872954107830552,0.4440443484213988,1.0,0.453,0.5559872029250457,0.6011904761904763,0.0,1
0,8012929.0,0.0584497297112328,0.0679210825408235,0.0608594072929209,0.0,0.0041410929527471,0.2232629854485882,0.3570232419229251,0.0,0.03675030911339,0.0,0.0150026446969818,0.8029854119410967,0.2695262355584082,0.7304737644415918,0.1579401278529069,0.0024701523260601,0.375,0.7671389396709323,0.3511904761904762,1.3699999999999974,2
